name,team,date_of_birth,palce_of_birth,role,height,test_bat_rank,odi_bat_rank,t20_bat_rank,test_bow_rank,odi_bow_rank,t20_bow_rank,link,bat_path,bow_path,BT_Test_M,BT_Test_Inn,BT_Test_NO,BT_Test_Runs,BT_Test_HS,BT_Test_Avg,BT_Test_BF,BT_Test_SR,BT_Test_100,BT_Test_200,BT_Test_50,BT_Test_4s,BT_Test_6s,BT_ODI_M,BT_ODI_Inn,BT_ODI_NO,BT_ODI_Runs,BT_ODI_HS,BT_ODI_Avg,BT_ODI_BF,BT_ODI_SR,BT_ODI_100,BT_ODI_200,BT_ODI_50,BT_ODI_4s,BT_ODI_6s,BT_T20I_M,BT_T20I_Inn,BT_T20I_NO,BT_T20I_Runs,BT_T20I_HS,BT_T20I_Avg,BT_T20I_BF,BT_T20I_SR,BT_T20I_100,BT_T20I_200,BT_T20I_50,BT_T20I_4s,BT_T20I_6s,BT_IPL_M,BT_IPL_Inn,BT_IPL_NO,BT_IPL_Runs,BT_IPL_HS,BT_IPL_Avg,BT_IPL_BF,BT_IPL_SR,BT_IPL_100,BT_IPL_200,BT_IPL_50,BT_IPL_4s,BT_IPL_6s,BW_Test_M,BW_Test_Inn,BW_Test_B,BW_Test_Runs,BW_Test_Wkts,BW_Test_BBI,BW_Test_BBM,BW_Test_Econ,BW_Test_Avg,BW_Test_SR,BW_Test_5W,BW_Test_10W,BW_ODI_M,BW_ODI_Inn,BW_ODI_B,BW_ODI_Runs,BW_ODI_Wkts,BW_ODI_BBI,BW_ODI_BBM,BW_ODI_Econ,BW_ODI_Avg,BW_ODI_SR,BW_ODI_5W,BW_ODI_10W,BW_T20I_M,BW_T20I_Inn,BW_T20I_B,BW_T20I_Runs,BW_T20I_Wkts,BW_T20I_BBI,BW_T20I_BBM,BW_T20I_Econ,BW_T20I_Avg,BW_T20I_SR,BW_T20I_5W,BW_T20I_10W,BW_IPL_M,BW_IPL_Inn,BW_IPL_B,BW_IPL_Runs,BW_IPL_Wkts,BW_IPL_BBI,BW_IPL_BBM,BW_IPL_Econ,BW_IPL_Avg,BW_IPL_SR,BW_IPL_5W,BW_IPL_10W
Zaheer Khan,India,"Oct 07, 1978 (44 years)","Shrirampur, Maharashtra",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/71,Scores/bat_71.csv,Scores/bow_71.csv,92,127,24,1230,75,11.94,2381,51.66,0,0,3,141,28,200,101,35,792,34,12.0,1078,73.47,0,0,0,69,24,17,4,2,13,9,6.5,10,130.0,0,0,0,0,1,100,32,18,117,23,8.36,141,82.98,0,0,0,11,2,92,165,18785,10247,311,7/87,10/149,3.27,32.95,60.4,11,1,200,197,10097,8301,282,5/42,5/42,4.93,29.44,35.8,1,0,17,17,352,448,17,4/19,4/19,7.64,26.35,20.71,0,0,100,99,2200,2782,102,4/17,4/17,7.59,27.27,21.57,0,0
Irfan Pathan,India,"Oct 27, 1984 (38 years)","Baroda, Gujarat",Bowling Allrounder,6 ft 1 in (185 cm),--,--,--,--,--,--,https://www.cricbuzz.com/profiles/73,Scores/bat_73.csv,Scores/bow_73.csv,29,40,5,1105,102,31.57,2076,53.23,1,0,6,131,18,120,87,21,1544,83,23.39,1941,79.55,0,0,5,142,37,24,14,7,172,33,24.57,144,119.44,0,0,0,9,7,103,82,29,1139,60,21.49,946,120.4,0,0,1,87,37,29,54,5884,3226,100,7/59,12/126,3.29,32.26,58.84,7,2,120,118,5855,5143,173,5/27,5/27,5.27,29.73,33.84,2,0,24,23,462,618,28,3/16,3/16,8.03,22.07,16.5,0,0,103,101,2043,2649,80,3/24,3/24,7.78,33.11,25.54,0,0
Parthiv Patel,India,"Mar 09, 1985 (37 years)","Ahmedabad, Gujarat",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/74,Scores/bat_74.csv,Scores/bow_74.csv,25,38,8,934,71,31.13,1927,48.47,0,0,6,126,1,38,34,3,736,95,23.74,962,76.51,0,0,4,79,7,2,2,0,36,26,18.0,32,112.5,0,0,0,4,1,139,137,11,2848,81,22.6,2358,120.78,0,0,13,365,49,25,-,-,-,-,-,-,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,139,-,-,-,-,-,-,-,-,-,-,-
Harbhajan Singh,India,"Jul 03, 1980 (42 years)","Jullundur (now Jalandhar), Punjab",Bowler,5 ft 11 in (180 cm),--,--,--,--,--,--,https://www.cricbuzz.com/profiles/75,Scores/bat_75.csv,Scores/bow_75.csv,103,145,23,2225,115,18.24,3432,64.83,2,0,9,277,42,236,128,35,1237,49,13.3,1526,81.06,0,0,0,92,35,28,13,5,108,21,13.5,87,124.14,0,0,0,11,4,163,90,35,833,64,15.15,604,137.91,0,0,1,79,42,103,190,28580,13537,417,8/84,15/217,2.84,32.46,68.54,25,5,236,227,12479,8973,269,5/31,5/31,4.31,33.36,46.39,3,0,28,27,612,633,25,4/12,4/12,6.21,25.32,24.48,0,0,163,160,3416,4030,150,5/18,5/18,7.08,26.87,22.77,1,0
Kamran Akmal,Pakistan,"Jan 13, 1982 (40 years)","Lahore, Punjab",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/77,Scores/bat_77.csv,Scores/bow_77.csv,53,92,6,2648,158,30.79,4197,63.09,6,0,12,372,14,157,138,14,3236,124,26.1,3855,83.94,5,0,10,378,37,58,53,6,987,73,21.0,825,119.64,0,0,5,100,31,6,6,1,128,53,25.6,78,164.1,0,0,1,13,8,53,-,-,-,-,-,-,-,-,-,-,-,157,-,-,-,-,-,-,-,-,-,-,-,58,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-
Abdul Razzaq,Pakistan,"Dec 02, 1979 (43 years)","Lahore, Punjab",Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/78,Scores/bat_78.csv,Scores/bow_78.csv,46,77,8,1946,134,28.2,4741,41.05,3,0,7,230,23,265,228,57,5080,112,29.71,6252,81.25,3,0,23,382,124,32,29,10,393,46,20.68,337,116.62,0,0,0,21,21,-,-,-,-,-,-,-,-,-,-,-,-,-,46,76,7008,3694,100,5/35,7/155,3.16,36.94,70.08,1,0,265,254,10941,8564,269,6/35,6/35,4.7,31.84,40.67,3,0,32,22,339,395,20,3/13,3/13,6.99,19.75,16.95,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Yasir Hameed,Pakistan,"Feb 28, 1978 (44 years)","Peshawar, North-West Frontier Province",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/79,Scores/bat_79.csv,Scores/bow_79.csv,25,49,3,1491,170,32.41,2588,57.61,2,0,8,223,4,56,56,1,2028,127,36.87,3029,66.95,3,0,12,219,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,4,78,72,0,0/0,0/0,5.54,0.0,0.0,0,0,56,3,18,26,0,0/6,0/6,8.67,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Taufeeq Umar,Pakistan,"Jun 20, 1981 (41 years)","Lahore, Punjab",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/80,Scores/bat_80.csv,Scores/bow_80.csv,44,83,5,2963,236,37.99,6626,44.72,7,1,14,404,4,22,22,1,504,81,24.0,895,56.31,0,0,3,51,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,7,78,44,0,0/0,0/0,3.38,0.0,0.0,0,0,22,3,72,85,1,1/49,1/49,7.08,85.0,72.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khurram Khan,United Arab Emirates,"Jun 21, 1971 (51 years)","Multan, Punjab, Pakistan",Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/81,Scores/bat_81.csv,Scores/bow_81.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16,2,582,132,41.57,725,80.28,1,0,3,59,2,3,3,0,73,31,24.33,73,100.0,0,0,0,8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,11,498,432,12,4/32,4/32,5.2,36.0,41.5,0,0,3,1,6,8,1,1/8,1/8,8.0,8.0,6.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Arshad Ali,United Arab Emirates,"Apr 06, 1976 (46 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/82,Scores/bat_82.csv,Scores/bow_82.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,0,54,41,13.5,102,52.94,0,0,0,6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3,102,105,1,1/5,1/5,6.18,105.0,102.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Tauqir,United Arab Emirates,"Jan 14, 1972 (50 years)",Dubai,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/87,Scores/bat_87.csv,Scores/bow_87.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,11,9,2,95,55,13.57,164,57.93,0,0,1,12,0,3,2,1,4,4,4.0,6,66.67,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,491,383,9,2/38,2/38,4.68,42.56,54.56,0,0,3,3,42,55,0,0/13,0/13,7.86,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Lakshmipathy Balaji,India,"Sep 27, 1981 (41 years)","Madras (now Chennai), Tamil Nadu",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/96,Scores/bat_96.csv,Scores/bow_96.csv,8,9,0,51,31,5.67,126,40.48,0,0,0,5,1,30,16,6,120,21,12.0,152,78.95,0,0,0,8,3,5,-,-,-,-,-,-,-,-,-,-,-,-,73,15,7,36,15,4.5,49,73.47,0,0,0,2,1,8,15,1756,1004,27,5/76,9/171,3.43,37.19,65.04,1,0,30,30,1447,1344,34,4/48,4/48,5.57,39.53,42.56,0,0,5,5,96,121,10,3/19,3/19,7.56,12.1,9.6,0,0,73,73,1513,2029,76,5/24,5/24,8.05,26.7,19.91,1,0
Anil Kumble,India,"Oct 17, 1970 (52 years)","Bangalore, Karnataka",Bowler,6 ft 1 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/98,Scores/bat_98.csv,Scores/bow_98.csv,132,173,31,2506,110,17.65,6455,38.82,1,0,5,302,9,271,136,47,938,26,10.54,1536,61.07,0,0,0,57,6,-,-,-,-,-,-,-,-,-,-,-,-,-,42,17,14,35,8,11.67,47,74.47,0,0,0,3,0,132,236,40850,18355,619,10/74,14/149,2.7,29.65,65.99,35,8,271,265,14496,10412,337,6/12,6/12,4.31,30.9,43.01,2,0,-,-,-,-,-,-,-,-,-,-,-,-,42,42,965,1058,45,5/5,5/5,6.58,23.51,21.44,1,0
Marvan Atapattu,Sri Lanka,"Nov 22, 1970 (52 years)",Kalutara,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/100,Scores/bat_100.csv,Scores/bow_100.csv,90,156,13,5502,249,38.48,12384,44.43,16,6,17,685,4,268,259,32,8529,132,37.57,12594,67.72,11,0,59,734,15,2,1,0,5,5,5.0,8,62.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,90,5,48,24,1,1/9,1/9,3.0,24.0,48.0,0,0,268,2,51,41,0,0/4,0/4,4.82,0.0,0.0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mahela Jayawardene,Sri Lanka,"May 27, 1977 (45 years)",Colombo,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/101,Scores/bat_101.csv,Scores/bow_101.csv,149,252,15,11814,374,49.85,22959,51.46,34,7,50,1387,61,448,418,39,12650,144,33.38,16019,78.97,19,0,77,1119,76,55,55,8,1493,100,31.77,1121,133.18,1,0,9,173,33,80,78,15,1802,110,28.6,1462,123.26,1,0,10,200,39,149,22,589,310,6,2/32,2/32,3.16,51.67,98.17,0,0,448,28,593,563,8,2/56,2/56,5.7,70.38,74.12,0,0,55,1,6,8,0,0/8,0/8,8.0,0.0,0.0,0,0,80,-,-,-,-,-,-,-,-,-,-,-
Sanath Jayasuriya,Sri Lanka,"Jun 30, 1969 (53 years)",Matara,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/102,Scores/bat_102.csv,Scores/bow_102.csv,110,188,14,6973,340,40.07,10683,65.27,14,3,31,910,59,445,433,15,13430,189,32.13,14723,91.22,28,0,68,1500,270,31,30,3,629,88,23.3,487,129.16,0,0,4,76,23,30,30,2,768,114,27.43,532,144.36,1,0,4,84,39,110,140,8188,3366,98,5/34,9/74,2.47,34.35,83.55,2,0,445,368,14874,11871,323,6/29,6/29,4.79,36.75,46.05,4,0,31,24,371,456,19,3/21,3/21,7.37,24.0,19.53,0,0,30,21,294,390,13,3/14,3/14,7.96,30.0,22.62,0,0
Kumar Sangakkara,Sri Lanka,"Oct 27, 1977 (45 years)",Matale,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/104,Scores/bat_104.csv,Scores/bow_104.csv,134,233,16,12400,319,57.14,22882,54.19,38,11,52,1491,51,404,380,41,14234,169,41.99,18049,78.86,25,0,93,1385,88,56,53,9,1382,78,31.41,1156,119.55,0,0,8,139,20,71,68,3,1687,94,25.95,1392,121.19,0,0,10,195,27,134,4,84,49,0,0/4,0/4,3.5,0.0,0.0,0,0,404,-,-,-,-,-,-,-,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,-,-
Tillakaratne Dilshan,Sri Lanka,"Oct 14, 1976 (46 years)",Kalutara,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/105,Scores/bat_105.csv,Scores/bow_105.csv,87,145,11,5492,193,40.99,8379,65.54,16,0,23,677,24,330,303,41,10290,161,39.27,11933,86.23,22,0,47,1111,56,80,79,12,1889,104,28.19,1568,120.47,1,0,13,223,33,52,50,7,1153,76,26.81,1007,114.5,0,0,9,140,24,87,76,3385,1710,39,4/10,4/10,3.03,43.85,86.79,0,0,330,204,5880,4778,106,4/4,4/4,4.88,45.08,55.47,0,0,80,25,258,313,9,2/4,2/4,7.28,34.78,28.67,0,0,52,25,271,366,5,1/3,1/3,8.1,73.2,54.2,0,0
Thilina Kandamby,Sri Lanka,"Jun 04, 1982 (40 years)",Colombo,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/106,Scores/bat_106.csv,Scores/bow_106.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,39,36,6,870,93,29.0,1250,69.6,0,0,5,71,0,5,4,0,13,10,3.25,21,61.9,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,9,174,173,2,2/37,2/37,5.97,86.5,87.0,0,0,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Upul Chandana,Sri Lanka,"May 07, 1972 (50 years)",Galle,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/107,Scores/bat_107.csv,Scores/bow_107.csv,16,24,1,616,92,26.78,1217,50.62,0,0,2,77,6,148,112,18,1646,89,17.51,2270,72.51,0,0,5,109,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,29,2685,1535,37,6/179,10/210,3.43,41.49,72.57,3,1,148,136,6142,4818,151,5/61,5/61,4.71,31.91,40.68,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chaminda Vaas,Sri Lanka,"Jan 27, 1974 (48 years)",Mattumagala,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/108,Scores/bat_108.csv,Scores/bow_108.csv,111,162,35,3089,100,24.32,7033,43.92,1,0,13,376,16,322,220,72,2025,50,13.68,2792,72.53,0,0,1,127,22,6,2,1,33,21,33.0,41,80.49,0,0,0,1,0,13,11,3,81,20,10.12,73,110.96,0,0,0,2,3,111,194,23438,10501,355,7/71,14/191,2.69,29.58,66.02,12,2,322,320,15775,11014,400,8/19,8/19,4.19,27.54,39.44,4,0,6,6,132,128,6,2/14,2/14,5.82,21.33,22.0,0,0,13,13,282,355,18,3/21,3/21,7.55,19.72,15.67,0,0
Nuwan Zoysa,Sri Lanka,"May 13, 1978 (44 years)",Colombo,--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/109,Scores/bat_109.csv,Scores/bow_109.csv,30,40,6,288,28,8.47,695,41.44,0,0,0,31,5,95,47,21,343,47,13.19,358,95.81,0,0,0,29,7,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,11,10,11.0,9,122.22,0,0,0,1,0,30,51,4422,2157,64,5/20,8/73,2.93,33.7,69.09,1,0,95,93,4259,3213,108,5/26,5/26,4.53,29.75,39.44,1,0,-,-,-,-,-,-,-,-,-,-,-,-,3,3,66,99,2,1/30,1/30,9.0,49.5,33.0,0,0
Muttiah Muralitharan,Sri Lanka,"Apr 17, 1972 (50 years)",Kandy,Bowler,5 ft 7 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/110,Scores/bat_110.csv,Scores/bow_110.csv,133,164,56,1261,67,11.68,1794,70.29,0,0,1,146,29,350,162,63,674,33,6.81,869,77.56,0,0,0,50,12,12,2,0,1,1,0.5,5,20.0,0,0,0,0,0,66,9,3,20,6,3.33,30,66.67,0,0,0,1,0,133,230,44039,18180,800,9/51,16/220,2.48,22.73,55.05,67,22,350,341,18811,12326,534,7/30,7/30,3.93,23.08,35.23,10,0,12,12,282,297,13,3/29,3/29,6.32,22.85,21.69,0,0,66,66,1524,1696,63,3/11,3/11,6.68,26.92,24.19,0,0
Lasith Malinga,Sri Lanka,"Aug 28, 1983 (39 years)",Galle,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/111,Scores/bat_111.csv,Scores/bow_111.csv,30,37,13,275,64,11.46,619,44.43,0,0,1,36,6,226,120,37,567,56,6.83,761,74.51,0,0,1,45,21,84,33,12,136,27,6.48,161,84.47,0,0,0,9,5,122,25,9,88,17,5.5,99,88.89,0,0,0,6,5,30,59,5209,3349,101,5/50,9/210,3.86,33.16,51.57,3,0,226,220,10936,9759,338,6/38,6/38,5.35,28.87,32.36,8,0,84,83,1799,2225,107,5/6,5/6,7.42,20.79,16.81,2,0,122,122,2827,3365,170,5/13,5/13,7.14,19.79,16.63,1,0
Farveez Maharoof,Sri Lanka,"Sep 07, 1984 (38 years)",Colombo,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/112,Scores/bat_112.csv,Scores/bow_112.csv,22,34,4,556,72,18.53,1404,39.6,0,0,3,67,3,109,75,18,1113,69,19.53,1294,86.01,0,0,2,89,25,8,5,1,33,13,8.25,43,76.74,0,0,0,0,1,20,14,4,177,39,17.7,123,143.9,0,0,0,12,9,22,35,2940,1631,25,4/52,5/122,3.33,65.24,117.6,0,0,109,105,4640,3789,135,6/14,6/14,4.9,28.07,34.37,2,0,8,8,162,199,7,2/18,2/18,7.37,28.43,23.14,0,0,20,20,420,520,27,3/34,3/34,7.43,19.26,15.56,0,0
Avishka Gunawardene,Sri Lanka,"May 26, 1977 (45 years)",Colombo,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/113,Scores/bat_113.csv,Scores/bow_113.csv,6,11,0,181,43,16.45,323,56.04,0,0,0,33,0,61,61,1,1708,132,28.47,2389,71.49,1,0,12,210,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Habibul Bashar,Bangladesh,"Aug 17, 1972 (50 years)","Nagakanda, Kushtia",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/114,Scores/bat_114.csv,Scores/bow_114.csv,50,99,1,3026,113,30.88,5020,60.28,3,0,24,401,4,111,105,5,2168,78,21.68,3586,60.46,0,0,14,183,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,9,282,217,0,0/1,0/1,4.62,0.0,0.0,0,0,111,6,175,142,1,1/31,1/31,4.87,142.0,175.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Javed Omar,Bangladesh,"Nov 25, 1976 (46 years)",Dhaka,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/115,Scores/bat_115.csv,Scores/bow_115.csv,40,80,2,1720,119,22.05,4509,38.15,1,0,8,240,1,59,59,4,1312,85,23.85,2528,51.9,0,0,10,139,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,1,6,12,0,0/12,0/12,12.0,0.0,0.0,0,0,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rajin Saleh,Bangladesh,"Nov 20, 1983 (39 years)","Sylhet, Bangladesh",Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/116,Scores/bat_116.csv,Scores/bow_116.csv,24,46,2,1141,89,25.93,3182,35.86,0,0,7,138,5,43,43,1,1005,108,23.93,1833,54.83,1,0,6,94,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,16,438,268,2,1/9,1/21,3.67,134.0,219.0,0,0,43,19,539,459,15,4/16,4/16,5.11,30.6,35.93,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Ashraful,Bangladesh,"Jul 07, 1984 (38 years)",Dhaka,Batsman,5ft 4 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/118,Scores/bat_118.csv,Scores/bow_118.csv,61,119,5,2737,190,24.01,5940,46.08,6,0,8,335,22,178,170,13,3468,109,22.09,4948,70.09,3,0,20,355,28,23,23,0,450,65,19.57,359,125.35,0,0,2,47,11,1,1,0,2,2,2.0,10,20.0,0,0,0,0,0,61,67,1733,1271,21,2/42,3/75,4.4,60.52,82.52,0,0,178,40,697,661,18,3/26,3/26,5.69,36.72,38.72,0,0,23,8,138,210,8,3/42,3/42,9.13,26.25,17.25,0,0,1,-,-,-,-,-,-,-,-,-,-,-
Alok Kapali,Bangladesh,"Jan 01, 1984 (38 years)","Sylhet, Bangladesh",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/119,Scores/bat_119.csv,Scores/bow_119.csv,17,34,1,584,85,17.7,1201,48.63,0,0,2,80,3,69,66,3,1235,115,19.6,1817,67.97,1,0,5,101,10,7,7,2,57,19,11.4,85,67.06,0,0,0,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,17,19,1103,709,6,3/3,3/33,3.86,118.17,183.83,0,0,69,49,1452,1255,24,3/49,3/49,5.19,52.29,60.5,0,0,7,2,30,35,2,2/12,2/12,7.0,17.5,15.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Khaled Mahmud,Bangladesh,"Jul 26, 1971 (51 years)",Dhaka,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/121,Scores/bat_121.csv,Scores/bow_121.csv,12,23,1,266,45,12.09,455,58.46,0,0,0,30,3,77,72,3,991,50,14.36,1461,67.83,0,0,1,90,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,17,1620,832,13,4/37,7/105,3.08,64.0,124.62,0,0,77,75,3385,2865,67,4/19,4/19,5.08,42.76,50.52,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khaled Mashud,Bangladesh,"Feb 08, 1976 (46 years)",Rajshahi,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/122,Scores/bat_122.csv,Scores/bow_122.csv,44,84,10,1409,103,19.04,4136,34.07,1,0,3,147,1,126,110,27,1818,71,21.9,3315,54.84,0,0,7,124,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Rafique,Bangladesh,"Sep 05, 1970 (52 years)",Dhaka,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/123,Scores/bat_123.csv,Scores/bow_123.csv,33,63,6,1059,111,18.58,1630,64.97,1,0,4,110,34,125,106,17,1191,77,13.38,1663,71.62,0,0,2,110,29,1,1,0,13,13,13.0,5,260.0,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,33,48,8744,4076,100,6/77,9/160,2.8,40.76,87.44,7,0,125,124,6414,4739,125,5/47,5/47,4.43,37.91,51.31,1,0,1,1,24,22,1,1/22,1/22,5.5,22.0,24.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Tapash Baisya,Bangladesh,"Dec 15, 1982 (39 years)","Sylhet, Bangladesh",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/125,Scores/bat_125.csv,Scores/bow_125.csv,21,40,6,384,66,11.29,769,49.93,0,0,2,47,2,56,41,13,336,35,12.0,576,58.33,0,0,0,26,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,29,3376,2137,36,4/72,6/117,3.8,59.36,93.78,0,0,56,56,2608,2452,59,4/16,4/16,5.64,41.56,44.2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abdur Razzak,Bangladesh,"Jun 15, 1982 (40 years)",Khulna,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/127,Scores/bat_127.csv,Scores/bow_127.csv,13,22,6,248,43,15.5,382,64.92,0,0,0,30,6,153,97,39,783,53,13.5,1020,76.76,0,0,1,56,21,34,20,10,41,9,4.1,74,55.41,0,0,0,1,0,1,1,1,0,0,0.0,2,0.0,0,0,0,0,0,13,20,3015,1673,28,4/63,5/123,3.33,59.75,107.68,0,0,153,152,7965,6065,207,5/29,5/29,4.57,29.3,38.48,4,0,34,33,730,839,43,4/16,4/16,6.9,19.51,16.98,0,0,1,1,12,29,0,0/29,0/29,14.5,0.0,0.0,0,0
Imran Farhat,Pakistan,"May 20, 1982 (40 years)","Lahore, Punjab",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/129,Scores/bat_129.csv,Scores/bow_129.csv,40,77,2,2400,128,32.0,4970,48.29,3,0,14,348,4,58,58,2,1719,107,30.7,2489,69.06,1,0,13,190,16,7,7,0,76,19,10.86,70,108.57,0,0,0,14,0,-,-,-,-,-,-,-,-,-,-,-,-,-,40,15,427,284,3,2/69,2/69,3.99,94.67,142.33,0,0,58,8,116,110,6,3/10,3/10,5.69,18.33,19.33,0,0,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
